,date,value,SMA,WMA,EMA
6198,1990-03-02,8.05,8.034749999999999,8.042785714285715,8.037624002500626
6199,1990-03-05,8.1,8.03925,8.049,8.043564573691043
6200,1990-03-06,8.09,8.04275,8.053833333333333,8.047986995244278
6201,1990-03-07,8.08,8.044250000000002,8.057380952380953,8.05103585284006
6202,1990-03-08,8.08,8.046249999999999,8.060785714285714,8.05379434304577
6203,1990-03-09,8.15,8.053749999999999,8.070666666666666,8.062956786565222
6204,1990-03-12,8.15,8.06025,8.079833333333335,8.071246616416154
6205,1990-03-13,8.21,8.07075,8.094095238095239,8.08446122437652
6206,1990-03-14,8.21,8.08125,8.107357142857143,8.096417298245424
6207,1990-03-15,8.21,8.09075,8.119619047619047,8.107234698412526
6208,1990-03-16,8.18,8.098749999999999,8.128119047619048,8.114164727135144
6209,1990-03-19,8.19,8.1065,8.136809523809525,8.121387134074654
6210,1990-03-20,8.18,8.113000000000001,8.143809523809523,8.126969311781831
6211,1990-03-21,8.17,8.119,8.149238095238095,8.131067472564515
6212,1990-03-22,8.19,8.126,8.156,8.136680094225037
6213,1990-03-23,8.17,8.132000000000001,8.160190476190476,8.139853418584558
6214,1990-03-26,8.17,8.1375,8.163809523809524,8.142724521576506
6215,1990-03-27,8.18,8.144,8.167857142857143,8.14627456714065
6216,1990-03-28,8.17,8.15,8.170333333333334,8.148534132174873
6217,1990-03-29,8.19,8.156,8.174142857142858,8.152483262443932
6218,1990-03-30,8.17,8.162,8.17547619047619,8.154151523163558
6219,1990-04-02,8.17,8.1655,8.176238095238096,8.155660901909885
6220,1990-04-03,8.17,8.169500000000001,8.176666666666666,8.15702653029942
6221,1990-04-04,8.17,8.174,8.176714285714286,8.158262098842332
6222,1990-04-05,8.18,8.179,8.177285714285713,8.160332375143062
6223,1990-04-06,8.16,8.1795,8.175476190476191,8.160300720367532
6224,1990-04-09,8.15,8.1795,8.172666666666666,8.159319699380148
6225,1990-04-10,8.15,8.1765,8.169857142857143,8.158432108962993
6226,1990-04-11,8.14,8.172999999999998,8.166380952380951,8.156676670014136
6227,1990-04-12,8.13,8.169,8.162285714285714,8.154136034774693
6228,1990-04-13,8.120000000000001,8.166,8.157619047619049,8.15088498384377
6229,1990-04-16,8.11,8.162,8.152285714285714,8.14699117585865
6230,1990-04-17,8.16,8.161,8.152095238095239,8.14823011149116
6231,1990-04-18,8.19,8.162,8.154857142857141,8.152208196111049
6232,1990-04-19,8.21,8.163,8.159428571428572,8.157712177433806
6233,1990-04-20,8.21,8.165000000000001,8.163904761904764,8.162691970059159
6234,1990-04-23,8.26,8.169500000000001,8.172952380952381,8.171959401482097
6235,1990-04-24,8.27,8.174,8.18252380952381,8.181296601340945
6236,1990-04-25,8.31,8.181000000000001,8.19547619047619,8.193554067879901
6237,1990-04-26,8.34,8.188500000000001,8.210619047619048,8.207501299510387
6238,1990-04-27,8.32,8.196000000000002,8.223142857142857,8.21821546146178
6239,1990-04-30,8.3,8.2025,8.23304761904762,8.226004465132085
6240,1990-05-01,8.32,8.209999999999999,8.244238095238096,8.234956420833791
6241,1990-05-02,8.37,8.22,8.259476190476192,8.247817714087716
6242,1990-05-03,8.32,8.227,8.269000000000002,8.254692217507934
6243,1990-05-04,8.16,8.227,8.262619047619047,8.245673911078606
6244,1990-05-07,8.15,8.227,8.255285714285714,8.236562110023502
6245,1990-05-08,8.15,8.227,8.247952380952382,8.228318099545074
6246,1990-05-09,8.15,8.227500000000001,8.240619047619047,8.220859232921734
6247,1990-05-10,8.12,8.227,8.230380952380953,8.211253591691094
6248,1990-05-11,8.07,8.2245,8.215428571428571,8.197800868672894
6249,1990-05-14,8.08,8.223,8.201666666666666,8.186581738323095
6250,1990-05-15,8.09,8.2195,8.189,8.177383477530421
6251,1990-05-16,8.1,8.215,8.177619047619048,8.170013622527524
6252,1990-05-17,8.09,8.209,8.165714285714285,8.162393277524902
6253,1990-05-18,8.11,8.204,8.156285714285714,8.15740344157015
6254,1990-05-21,8.1,8.196,8.146380952380952,8.151936447134897
6255,1990-05-22,8.06,8.185500000000001,8.13342857142857,8.143180595026811
6256,1990-05-23,8.05,8.172500000000001,8.12052380952381,8.134306252643304
6257,1990-05-24,8.05,8.158,8.108857142857142,8.126277085724894
6258,1990-05-25,8.05,8.144499999999999,8.098571428571429,8.119012601370143
6259,1990-05-28,8.05,8.132000000000001,8.08957142857143,8.112439972668225
6260,1990-05-29,8.05,8.118500000000001,8.081761904761905,8.106493308604584
6261,1990-05-30,8.04,8.102,8.074285714285715,8.100160612547004
6262,1990-05-31,8.03,8.0875,8.067428571428572,8.09347864944729
6263,1990-06-01,7.9,8.074499999999999,8.04957142857143,8.075052111404691
6264,1990-06-04,7.92,8.063,8.034857142857144,8.060285243651863
6265,1990-06-05,7.94,8.0525,8.023142857142856,8.048829506161209
6266,1990-06-06,7.98,8.044,8.016238095238094,8.042274315098236
6267,1990-06-07,7.98,8.037,8.010142857142856,8.036343427946024
6268,1990-06-08,8.0,8.0335,8.006619047619049,8.032882149094021
6269,1990-06-11,7.99,8.029,8.002476190476191,8.02879813489459
6270,1990-06-12,8.0,8.0245,7.999714285714286,8.026055455380819
6271,1990-06-13,7.99,8.019,7.996428571428571,8.022621602487407
6272,1990-06-14,7.95,8.011999999999999,7.989857142857143,8.015705259393368
6273,1990-06-15,8.0,8.006499999999999,7.988714285714285,8.014209520403524
6274,1990-06-18,8.0,8.0015,7.988095238095238,8.012856232746046
6275,1990-06-19,8.02,7.9995,7.9898571428571445,8.013536591532135
6276,1990-06-20,8.04,7.999,7.993714285714286,8.016056916148123
6277,1990-06-21,8.04,7.998500000000002,7.997619047619047,8.018337209848301
6278,1990-06-22,8.05,7.9985,8.00252380952381,8.021352713672272
6279,1990-06-25,8.05,7.9985,8.007428571428573,8.024081026655864
6280,1990-06-26,8.06,7.9990000000000006,8.013285714285715,8.027501881260068
6281,1990-06-27,8.05,7.999499999999999,8.018142857142857,8.0296445592353
6282,1990-06-28,8.03,7.999499999999999,8.021047619047618,8.0296784107367
6283,1990-06-29,8.0,8.0045,8.021095238095238,8.026851895428443
6284,1990-07-02,7.97,8.007,8.017809523809525,8.021437429197162
6285,1990-07-03,7.97,8.0085,8.014285714285714,8.01653862641648
6286,1990-07-04,7.96,8.0075,8.009666666666668,8.011153995329195
6287,1990-07-05,7.95,8.005999999999998,8.004190476190477,8.005329805297842
6288,1990-07-06,8.02,8.007,8.005523809523808,8.006726966698048
6289,1990-07-09,8.03,8.009,8.007714285714286,8.008943446060139
6290,1990-07-10,8.03,8.0105,8.009714285714285,8.01094883214965
6291,1990-07-11,8.02,8.012,8.010619047619048,8.011810848135397
6292,1990-07-12,7.96,8.0125,8.005666666666666,8.00687648164631
6293,1990-07-13,7.85,8.004999999999999,7.990190476190476,7.991935864346661
6294,1990-07-16,7.83,7.9965,7.97352380952381,7.97651340107555
6295,1990-07-17,7.83,7.987,7.957666666666666,7.962559743830259
6296,1990-07-18,7.82,7.976000000000001,7.941761904761906,7.948982625370233
6297,1990-07-19,7.82,7.965000000000001,7.926904761904762,7.936698565811163
6298,1990-07-20,7.79,7.952,7.910238095238095,7.922727273829149
6299,1990-07-23,7.76,7.9375,7.8919523809523815,7.9072294382263735
6300,1990-07-24,7.77,7.922999999999999,7.876,7.894159967919099
6301,1990-07-25,7.77,7.909000000000001,7.861428571428572,7.8823352090696615
6302,1990-07-26,7.78,7.8965000000000005,7.849142857142856,7.872588998682075
6303,1990-07-27,7.75,7.884,7.8351904761904745,7.860913855950449
6304,1990-07-30,7.7,7.8705,7.817666666666666,7.845588726812312
6305,1990-07-31,7.63,7.8534999999999995,7.794761904761904,7.825056467115901
6306,1990-08-01,7.58,7.8345,7.768714285714285,7.801717755962006
6307,1990-08-02,7.62,7.8180000000000005,7.748285714285715,7.784411303013244
6308,1990-08-03,7.58,7.795999999999999,7.725619047619047,7.764943559869125
6309,1990-08-06,7.6,7.774500000000001,7.706952380952382,7.749234649405398
6310,1990-08-07,7.64,7.755,7.694142857142857,7.7388313494620276
6311,1990-08-08,7.65,7.7364999999999995,7.684142857142858,7.7303712209418345
6312,1990-08-09,7.67,7.7219999999999995,7.6778095238095245,7.724621580852136
6313,1990-08-10,7.67,7.713000000000001,7.672857142857144,7.719419525532885
6314,1990-08-13,7.68,7.705500000000001,7.669714285714285,7.715665285005944
6315,1990-08-14,7.71,7.699499999999999,7.670142857142858,7.715125734052997
6316,1990-08-15,7.73,7.695,7.673047619047618,7.716542330809854
6317,1990-08-16,7.8,7.694,7.68304761904762,7.724490680256534
6318,1990-08-17,7.83,7.696000000000001,7.696000000000001,7.734539186898768
6319,1990-08-20,7.84,7.7,7.709714285714287,7.74458307386079
6320,1990-08-21,7.86,7.7045,7.724952380952381,7.755575162064524
6321,1990-08-22,7.9,7.711,7.743571428571428,7.769329908534569
6322,1990-08-23,7.95,7.719499999999999,7.766333333333334,7.78653658391223
6323,1990-08-24,7.95,7.7295,7.788285714285714,7.802104528301542
6324,1990-08-27,7.84,7.736500000000001,7.798809523809522,7.805713620844252
6325,1990-08-28,7.85,7.7475000000000005,7.809619047619048,7.809931371240037
6326,1990-08-29,7.83,7.76,7.8174761904761905,7.811842669217175
6327,1990-08-30,7.8,7.769,7.821285714285714,7.810714795958397
6328,1990-08-31,7.7,7.775,7.814714285714286,7.800170529676644
6329,1990-09-03,7.7,7.779999999999999,7.807571428571428,7.7906304792312495
6330,1990-09-04,7.7,7.7829999999999995,7.79995238095238,7.78199900501875
6331,1990-09-05,7.65,7.7829999999999995,7.787285714285714,7.769427671207441
6332,1990-09-06,7.67,7.783000000000001,7.776523809523809,7.759958369187685
6333,1990-09-07,7.7,7.7844999999999995,7.768619047619049,7.754248048312667
6334,1990-09-10,7.75,7.787999999999999,7.7653333333333325,7.753843472282889
6335,1990-09-11,7.75,7.790000000000001,7.761714285714286,7.753477427303566
6336,1990-09-12,7.72,7.789499999999999,7.75504761904762,7.750289100893702
6337,1990-09-13,7.72,7.785500000000001,7.7484285714285726,7.747404424618111
6338,1990-09-14,7.72,7.779999999999999,7.742190476190478,7.744794479416385
6339,1990-09-17,7.75,7.775499999999999,7.7393333333333345,7.745290243281492
6340,1990-09-18,7.8,7.772500000000001,7.741666666666666,7.750500696302303
6341,1990-09-19,7.81,7.768000000000001,7.745238095238095,7.756167296654465
6342,1990-09-20,7.89,7.765000000000001,7.756857142857142,7.768913268401659
6343,1990-09-21,8.0,7.7675,7.779238095238095,7.7909215285538815
6344,1990-09-24,8.01,7.775999999999999,7.802333333333333,7.811786144882084
6345,1990-09-25,8.05,7.786,7.828428571428573,7.834473178702837
6346,1990-09-26,8.07,7.798,7.855476190476191,7.856904304540662
6347,1990-09-27,8.0,7.808,7.874714285714286,7.87053246601298
6348,1990-09-28,7.95,7.820500000000001,7.888238095238095,7.878100802583173
6349,1990-10-01,7.78,7.8245000000000005,7.884380952380953,7.868757869003823
6350,1990-10-02,7.76,7.827500000000001,7.878238095238094,7.858399976717744
6351,1990-10-03,7.78,7.8340000000000005,7.873714285714286,7.8509333122684355
6352,1990-10-04,7.8,7.840499999999999,7.87047619047619,7.846082520623822
6353,1990-10-05,7.87,7.848999999999999,7.873285714285715,7.848360375802506
6354,1990-10-08,7.92,7.8575,7.88004761904762,7.855183197154648
6355,1990-10-09,7.97,7.8685,7.890761904761906,7.8661181307589665
6356,1990-10-10,8.0,7.8825,7.903285714285714,7.878868784972398
6357,1990-10-11,7.97,7.8950000000000005,7.911619047619048,7.8875479483083595
6358,1990-10-12,7.92,7.904999999999999,7.914000000000001,7.89063861989804
6359,1990-10-15,7.92,7.913500000000001,7.915428571428572,7.893434941812512
6360,1990-10-16,7.92,7.919499999999999,7.916047619047619,7.895964947354177
6361,1990-10-17,7.92,7.924999999999999,7.916095238095239,7.898253999987112
6362,1990-10-18,7.92,7.9265,7.915619047619046,7.900325047607388
6363,1990-10-19,7.93,7.923,7.915952380952381,7.903151233549541
6364,1990-10-22,7.85,7.915000000000001,7.909,7.898089211306727
6365,1990-10-23,7.85,7.904999999999999,7.902809523809523,7.893509286420372
6366,1990-10-24,7.85,7.894,7.897571428571428,7.889365544856526
6367,1990-10-25,7.78,7.883,7.886714285714286,7.878949778679713
6368,1990-10-26,7.75,7.872999999999999,7.8740476190476185,7.866668847376884
6369,1990-10-29,7.7,7.8690000000000015,7.857571428571428,7.850795623817181
6370,1990-10-30,7.77,7.8694999999999995,7.848142857142857,7.843100802501258
6371,1990-10-31,7.71,7.866,7.8329523809523804,7.830424535596375
6372,1990-11-01,7.67,7.8595,7.814285714285714,7.81514600839672
6373,1990-11-02,7.7,7.851000000000001,7.799095238095238,7.804179721882747
6374,1990-11-05,7.72,7.840999999999999,7.786619047619046,7.796162605512961
6375,1990-11-06,7.77,7.830999999999999,7.779857142857141,7.79367092879744
6376,1990-11-07,7.8,7.821,7.776904761904762,7.794273697483399
6377,1990-11-08,7.8,7.8125,7.774904761904761,7.794819059627836
6378,1990-11-09,7.8,7.8065,7.773714285714286,7.795312482520424
6379,1990-11-12,7.775,7.799249999999999,7.770714285714287,7.793377960375621
6380,1990-11-13,7.75,7.79075,7.766023809523809,7.789246726054134
6381,1990-11-14,7.75,7.78225,7.762142857142857,7.785508942620407
6382,1990-11-15,7.76,7.774249999999999,7.760023809523809,7.783079519513701
6383,1990-11-16,7.7,7.76275,7.75295238095238,7.77516718432192
6384,1990-11-19,7.77,7.758749999999999,7.753642857142856,7.774675071529357
